match_date,home_odds,away_odds,H_win_index,draw_odds,result,goal_difference,SOT_difference,total_goal,over_2_5_odds,under_2_5_odds,over_under_2_5_index
10/11/2018,2.5,3.1,1.24,3.3,D,0,-2,2,2.18,1.85,0.848624
10/11/2018,2.9,2.6,0.896552,3.4,H,1,2,3,2.1,1.9,0.904762
10/11/2018,1.5,8,5.333333,4.33,D,0,4,0,1.92,2.04,1.0625
10/11/2018,4.5,1.85,0.411111,3.75,A,-1,2,1,1.8,2.16,1.2
5/11/2018,2.3,3.3,1.434783,3.5,H,1,1,1,2.04,1.92,0.941176
4/11/2018,1.25,9.99,7.992,6.75,H,2,4,4,1.55,2.7,1.741935
4/11/2018,1.11,9.99,9,9.99,H,5,2,7,1.35,3.75,2.777778
3/11/2018,2.75,2.8,1.018182,3.25,H,1,1,1,2.35,1.7,0.723404
3/11/2018,3.8,2.14,0.563158,3.4,A,-1,-3,1,2.2,1.8,0.818182
3/11/2018,1.75,5.25,3,3.75,H,2,7,6,2.1,1.88,0.895238
3/11/2018,1.61,6.5,4.037267,4,H,2,0,4,2.05,1.91,0.931707
3/11/2018,3.1,2.45,0.790323,3.4,A,-1,-1,5,2.03,1.91,0.940887
3/11/2018,3.6,2.1,0.583333,3.7,A,-1,-1,3,1.76,2.27,1.289773
3/11/2018,3.9,1.95,0.5,3.9,D,0,0,2,1.57,2.7,1.719745
29/10/2018,4.75,1.75,0.368421,4.1,A,-1,-5,1,1.62,2.55,1.574074
28/10/2018,9.99,1.36,0.136136,5,A,-4,-7,4,1.85,2.1,1.135135
28/10/2018,1.72,5.25,3.052326,3.9,H,1,4,3,1.87,2.1,1.122995
28/10/2018,4.75,1.75,0.368421,4.1,D,0,1,4,1.65,2.45,1.484848
27/10/2018,3.2,2.5,0.78125,3.2,H,1,-6,1,2.55,1.63,0.639216
27/10/2018,2.1,3.9,1.857143,3.4,D,0,4,0,2.45,1.66,0.677551
27/10/2018,1.75,5.25,3,3.75,H,3,-1,3,2.25,1.75,0.777778
27/10/2018,2.1,3.8,1.809524,3.5,D,0,4,2,2.05,1.91,0.931707
27/10/2018,2.9,2.4,0.827586,3.75,A,-3,-4,3,1.56,2.65,1.698718
27/10/2018,1.11,9.99,9,9.99,H,3,6,5,1.4,3.25,2.321429
22/10/2018,1.53,6.5,4.248366,4.5,H,2,4,4,1.5,2.75,1.833333
21/10/2018,1.85,4.75,2.567568,3.6,H,2,1,2,2.05,1.9,0.926829
20/10/2018,2.2,3.8,1.727273,3.25,A,-1,4,1,2.58,1.6,0.620155
20/10/2018,1.75,5.25,3,3.75,A,-2,-2,2,2.13,1.87,0.877934
20/10/2018,2.5,2.95,1.18,3.5,H,2,1,6,1.86,2.1,1.129032
20/10/2018,2.04,3.75,1.838235,3.7,D,0,-2,0,1.85,2.15,1.162162
20/10/2018,1.75,5.25,3,3.8,D,0,2,4,1.83,2.15,1.174863
20/10/2018,9.99,1.33,0.133133,5.5,A,-1,-1,1,1.9,2.15,1.131579
20/10/2018,4.1,1.9,0.463415,3.9,A,-1,2,1,1.7,2.4,1.411765
20/10/2018,1.08,9.99,9.25,9.99,H,5,10,5,1.3,3.95,3.038462
7/10/2018,6,1.61,0.268333,4.1,A,-3,0,3,1.85,2.1,1.135135
7/10/2018,2.54,2.8,1.102362,3.6,D,0,0,0,1.67,2.4,1.437126
7/10/2018,5.25,1.66,0.31619,4.33,A,-4,-3,6,1.46,3,2.054795
6/10/2018,2.14,4.2,1.962617,3.1,D,0,1,2,2.71,1.56,0.575646
6/10/2018,3,2.62,0.873333,3.2,A,-1,2,1,2.35,1.7,0.723404
6/10/2018,2.2,3.6,1.636364,3.4,A,-1,-6,3,1.95,2,1.025641
6/10/2018,1.44,9,6.25,4.5,H,1,2,5,1.97,2,1.015228
6/10/2018,2.14,3.5,1.635514,3.6,A,-4,-5,4,1.81,2.15,1.187845
6/10/2018,1.22,9.99,8.188525,7,H,1,1,1,1.5,2.8,1.866667
5/10/2018,2.7,2.87,1.062963,3.3,H,1,0,1,2.1,1.83,0.871429
1/10/2018,2.25,3.4,1.511111,3.5,H,1,3,3,1.82,2.15,1.181319
30/9/2018,2.62,3.2,1.221374,3,A,-1,3,3,2.6,1.63,0.626923
29/9/2018,2.6,3,1.153846,3.3,A,-2,-4,2,2.3,1.72,0.747826
29/9/2018,1.8,5.25,2.916667,3.6,H,2,0,2,2.21,1.8,0.81448
29/9/2018,4.5,1.85,0.411111,3.8,H,2,-1,4,1.86,2.08,1.11828
29/9/2018,8.5,1.44,0.169412,4.5,A,-2,-1,2,1.85,2.13,1.151351
29/9/2018,2.8,2.54,0.907143,3.6,D,0,-2,2,1.7,2.35,1.382353
29/9/2018,1.75,4.75,2.714286,4.2,H,3,6,3,1.65,2.41,1.460606
29/9/2018,1.44,7,4.861111,5.1,H,2,-2,2,1.5,2.9,1.933333
29/9/2018,1.1,9.99,9.081818,9.99,H,2,7,2,1.35,3.65,2.703704
23/9/2018,6,1.57,0.261667,4.5,D,0,-5,0,1.63,2.5,1.533742
23/9/2018,1.44,7.5,5.208333,5,H,2,-1,2,1.49,2.88,1.932886
22/9/2018,1.61,6.5,4.037267,4,H,2,6,4,2.3,1.75,0.76087
22/9/2018,2.14,3.75,1.752336,3.4,D,0,1,0,2.2,1.78,0.809091
22/9/2018,3,2.5,0.833333,3.4,H,4,0,4,2.1,1.86,0.885714
22/9/2018,1.57,6.5,4.140127,4.33,D,0,-2,2,1.91,2.02,1.057592
22/9/2018,5,1.75,0.35,4,A,-1,-3,3,1.85,2.1,1.135135
22/9/2018,2.54,2.9,1.141732,3.5,D,0,-3,2,1.81,2.14,1.18232
22/9/2018,1.2,9.99,8.325,7.5,H,3,3,3,1.54,2.75,1.785714
22/9/2018,9.99,1.16,0.116116,8,A,-5,-8,5,1.5,2.88,1.92
17/9/2018,2.1,3.9,1.857143,3.4,D,0,1,4,2.4,1.7,0.708333
16/9/2018,1.75,5.75,3.285714,3.6,H,1,5,1,2.4,1.69,0.704167
16/9/2018,2,3.9,1.95,3.75,A,-2,0,4,1.85,2.11,1.140541
15/9/2018,3.3,2.5,0.757576,3.1,A,-1,0,1,2.5,1.67,0.668
15/9/2018,4.33,1.95,0.450346,3.6,A,-1,-1,3,2.05,1.9,0.926829
15/9/2018,2.45,3,1.22449,3.5,H,2,-3,6,1.97,2.05,1.040609
15/9/2018,4.2,1.9,0.452381,3.8,A,-1,0,3,1.76,2.25,1.278409
15/9/2018,3,2.4,0.8,3.6,A,-1,-7,3,1.71,2.45,1.432749
15/9/2018,1.18,9.99,8.466102,8,H,3,5,5,1.55,2.65,1.709677
15/9/2018,1.12,9.99,8.919643,9.99,H,3,6,3,1.29,4,3.100775
2/9/2018,6,1.7,0.283333,3.75,A,-2,-7,2,2.21,1.77,0.800905
2/9/2018,6.5,1.57,0.241538,4.33,A,-1,-8,5,1.81,2.16,1.19337
2/9/2018,5.5,1.64,0.298182,4.2,H,1,1,3,1.75,2.22,1.268571
1/9/2018,2,4.2,2.1,3.5,A,-2,0,2,2.2,1.8,0.818182
1/9/2018,1.53,7.5,4.901961,4.2,D,0,-5,2,2.15,1.82,0.846512
1/9/2018,2.3,3.4,1.478261,3.4,D,0,0,4,2,1.93,0.965
1/9/2018,2.6,2.87,1.103846,3.4,A,-1,-3,1,1.93,2.01,1.041451
1/9/2018,7.5,1.44,0.192,5,A,-1,1,3,1.7,2.33,1.370588
1/9/2018,1.3,9.99,7.684615,6,H,2,5,2,1.45,3,2.068966
1/9/2018,1.11,9.99,9,9.99,H,1,6,3,1.4,3.2,2.285714
27/8/2018,2.62,2.9,1.10687,3.3,A,-3,0,3,2.1,1.84,0.87619
26/8/2018,2,4.33,2.165,3.4,H,2,10,6,2.31,1.72,0.744589
26/8/2018,2.6,3,1.153846,3.25,H,1,2,3,2.21,1.79,0.809955
26/8/2018,5.75,1.66,0.288696,4,A,-1,-1,3,1.95,2.01,1.030769
25/8/2018,2.37,3.7,1.561181,3,D,0,-3,0,2.72,1.55,0.569853
25/8/2018,2.45,3.25,1.326531,3.2,A,-1,0,3,2.4,1.7,0.708333
25/8/2018,2.62,2.75,1.049618,3.6,D,0,2,4,1.76,2.25,1.278409
25/8/2018,9.99,1.28,0.128128,6.5,D,0,-4,2,1.59,2.6,1.63522
25/8/2018,1.36,9,6.617647,5.5,H,2,5,4,1.5,2.9,1.933333
25/8/2018,1.16,9.99,8.612069,8.5,H,1,6,1,1.47,3,2.040816
20/8/2018,7,1.44,0.205714,5,A,-2,-4,2,1.59,2.6,1.63522
19/8/2018,2.45,3.4,1.387755,3.1,A,-2,-3,4,2.75,1.54,0.56
19/8/2018,5.5,1.75,0.318182,3.6,H,1,0,5,2.35,1.7,0.723404
19/8/2018,1.1,9.99,9.081818,9.99,H,5,13,7,1.39,3.6,2.589928
18/8/2018,3.25,2.54,0.781538,3.1,D,0,-5,0,2.61,1.58,0.605364
18/8/2018,1.9,4.75,2.5,3.5,H,1,3,3,2.25,1.77,0.786667
18/8/2018,2.04,3.9,1.911765,3.5,H,2,-1,2,2.1,1.86,0.885714
18/8/2018,2.1,3.7,1.761905,3.6,A,-1,0,3,1.85,2.14,1.156757
18/8/2018,1.8,4.5,2.5,4,H,1,5,5,1.75,2.25,1.285714
18/8/2018,1.28,9.99,7.804688,6,H,2,8,4,1.56,2.67,1.711538
12/8/2018,1.85,5,2.702703,3.5,D,0,-3,0,2.45,1.67,0.681633
12/8/2018,4,1.95,0.4875,3.8,A,-2,-5,2,1.6,2.55,1.59375
12/8/2018,1.25,9.99,7.992,6.5,H,4,6,4,1.49,2.88,1.932886
11/8/2018,2.37,3.4,1.434599,3.2,H,2,5,2,2.46,1.67,0.678862
11/8/2018,2.37,3.3,1.392405,3.3,D,0,-1,4,2.2,1.83,0.831818
11/8/2018,3.9,2.04,0.523077,3.5,A,-1,-3,3,2.1,1.88,0.895238
11/8/2018,6.5,1.61,0.247692,4,A,-3,-3,3,2.05,1.9,0.926829
11/8/2018,1.9,4.5,2.368421,3.6,H,2,3,2,2.05,1.92,0.936585
11/8/2018,2.5,3,1.2,3.4,A,-2,-3,2,2,1.96,0.98
10/8/2018,1.57,7.5,4.77707,3.9,H,1,2,3,2.12,1.85,0.872642
13/5/2018,2.14,3.6,1.682243,3.5,A,-1,-1,3,1.92,2.03,1.057292
13/5/2018,2.45,3,1.22449,3.5,H,2,-3,4,1.92,2.03,1.057292
13/5/2018,6.5,1.6,0.246154,4.2,H,3,4,3,1.85,2.09,1.12973
13/5/2018,1.8,4.75,2.638889,3.79,H,2,4,2,1.81,2.15,1.187845
13/5/2018,1.9,4.2,2.210526,3.79,A,-1,6,3,1.85,2.15,1.162162
13/5/2018,1.39,8.5,6.115108,5.25,H,1,-2,1,1.62,2.55,1.574074
13/5/2018,9,1.39,0.154444,5,A,-1,1,1,1.57,2.67,1.700637
13/5/2018,6,1.6,0.266667,4.33,A,-1,-1,1,1.56,2.69,1.724359
13/5/2018,1.19,9.99,8.394958,8,H,4,10,4,1.47,3,2.040816
13/5/2018,1.33,9,6.766917,6,H,1,-3,9,1.47,3.02,2.054422
10/5/2018,4.75,1.8,0.378947,3.79,D,0,-4,0,1.86,2.1,1.129032
9/5/2018,3.75,2,0.533333,3.79,H,2,3,4,1.59,2.55,1.603774
9/5/2018,1.16,9.99,8.612069,8.5,D,0,3,2,1.61,2.6,1.614907
9/5/2018,1.18,9.99,8.466102,8.5,H,1,4,1,1.43,3.1,2.167832
9/5/2018,1.12,9.99,8.919643,9.99,H,2,4,4,1.4,3.35,2.392857
8/5/2018,3.1,2.54,0.819355,3.25,A,-1,-5,1,2.41,1.68,0.697095
6/5/2018,1.57,6.5,4.140127,4.2,H,5,6,5,1.75,2.22,1.268571
6/5/2018,2.25,3.29,1.462222,3.6,H,1,-1,1,1.76,2.22,1.261364
6/5/2018,1.08,9.99,9.25,9.99,D,0,-1,0,1.36,3.6,2.647059
5/5/2018,2.89,2.62,0.906574,3.29,D,0,-2,2,2.24,1.76,0.785714
5/5/2018,2.37,3.2,1.350211,3.39,H,1,7,3,2.14,1.82,0.850467
5/5/2018,2.7,2.79,1.033333,3.39,A,-1,0,3,2.05,1.99,0.970732
5/5/2018,2.25,3.39,1.506667,3.5,A,-2,-1,2,1.97,2,1.015228
5/5/2018,2.1,3.7,1.761905,3.6,H,1,2,1,1.95,2.05,1.051282
5/5/2018,8,1.44,0.18,4.75,H,1,-4,1,1.76,2.25,1.278409
4/5/2018,4.75,1.85,0.389474,3.6,H,1,1,1,2.05,1.91,0.931707
30/4/2018,1.16,9.99,8.612069,8.5,H,2,-2,2,1.47,3,2.040816
29/4/2018,1.44,8,5.555556,4.75,H,1,0,3,1.69,2.39,1.414201
29/4/2018,9.99,1.33,0.133133,5.75,A,-3,-6,5,1.56,2.67,1.711538
28/4/2018,2.62,3.1,1.183206,3.1,A,-2,-3,2,2.66,1.57,0.590226
28/4/2018,2.25,3.7,1.644444,3.2,D,0,3,0,2.61,1.6,0.613027
28/4/2018,1.85,4.75,2.567568,3.6,A,-1,0,1,2.28,1.77,0.776316
28/4/2018,7,1.53,0.218571,4.33,A,-1,0,1,2.05,1.99,0.970732
28/4/2018,2.04,3.79,1.857843,3.6,H,5,8,5,1.93,2.02,1.046632
28/4/2018,1.72,5,2.906977,4,H,1,-1,3,1.78,2.2,1.235955
28/4/2018,1.33,9.99,7.511278,5.75,D,0,1,0,1.58,2.75,1.740506
23/4/2018,2.29,3.39,1.480349,3.39,H,1,-1,1,2.3,1.7,0.73913
22/4/2018,2.29,3.5,1.528384,3.29,D,0,-4,2,2.54,1.62,0.637795
22/4/2018,1.55,6,3.870968,4.59,H,3,4,5,1.55,2.68,1.729032
22/4/2018,1.14,9.99,8.763158,9,H,5,11,5,1.43,3.1,2.167832
21/4/2018,2.89,2.54,0.878893,3.39,D,0,3,0,2.05,1.91,0.931707
21/4/2018,7.5,1.5,0.2,4.5,D,0,3,4,1.89,2.15,1.137566
19/4/2018,4,1.9,0.475,3.39,A,-1,-3,3,2.25,1.75,0.777778
19/4/2018,2.25,3.2,1.422222,3.29,D,0,1,0,2,1.96,0.98
18/4/2018,5,1.75,0.35,3.89,A,-2,-2,2,1.8,2.19,1.216667
17/4/2018,6.5,1.55,0.238462,4.33,D,0,-1,2,1.8,2.17,1.205556
16/4/2018,2,4,2,3.6,D,0,-1,2,2.13,1.83,0.859155
15/4/2018,3.29,2.25,0.683891,3.6,H,1,1,3,1.75,2.26,1.291429
15/4/2018,1.18,9.99,8.466102,8,A,-1,0,1,1.71,2.3,1.345029
14/4/2018,2.62,3,1.145038,3.2,H,1,-3,3,2.47,1.64,0.663968
14/4/2018,2.54,3.1,1.220472,3.25,D,0,4,2,2.42,1.67,0.690083
14/4/2018,2.62,3,1.145038,3.25,H,1,-1,1,2.35,1.69,0.719149
14/4/2018,1.9,4.75,2.5,3.5,H,1,5,5,2.4,1.7,0.708333
14/4/2018,4.5,1.85,0.411111,3.75,A,-1,2,5,2.06,1.88,0.912621
14/4/2018,2.62,2.7,1.030534,3.6,A,-2,-3,4,1.75,2.37,1.354286
14/4/2018,1.25,9.99,7.992,7,H,3,6,3,1.42,3.2,2.253521
8/4/2018,1.57,6,3.821656,4.5,H,1,-1,5,1.7,2.33,1.370588
8/4/2018,1.28,9.99,7.804688,6,D,0,4,2,1.62,2.53,1.561728
7/4/2018,1.85,5,2.702703,3.5,D,0,-1,2,2.52,1.62,0.642857
7/4/2018,2.39,3.39,1.41841,3.2,A,-1,1,3,2.49,1.63,0.654618
7/4/2018,2.37,3.39,1.43038,3.2,D,0,2,2,2.47,1.64,0.663968
7/4/2018,1.95,4.2,2.153846,3.6,A,-1,-3,3,2.11,1.84,0.872038
7/4/2018,4.2,1.9,0.452381,3.75,D,0,-2,0,1.94,2.05,1.056701
7/4/2018,1.89,4.2,2.222222,3.79,A,-1,2,5,1.9,2.05,1.078947
7/4/2018,2.5,3,1.2,3.39,D,0,-1,4,1.89,2.06,1.089947
7/4/2018,9.99,1.33,0.133133,5.5,A,-1,0,3,1.67,2.4,1.437126
1/4/2018,2.29,3.1,1.353712,3.29,A,-2,-3,4,2.09,1.86,0.889952
1/4/2018,1.28,9.99,7.804688,5.5,H,3,9,3,1.57,2.75,1.751592
31/3/2018,2.5,3.1,1.24,3,A,-1,-1,3,2.75,1.54,0.56
31/3/2018,2.7,2.62,0.97037,3.2,A,-2,-1,2,2.35,1.71,0.72766
31/3/2018,1.75,5,2.857143,3.39,H,1,3,1,2.33,1.72,0.738197
31/3/2018,2.7,2.6,0.962963,3.25,H,3,5,3,2.25,1.76,0.782222
31/3/2018,2.29,3.1,1.353712,3.29,D,0,-1,4,1.88,2.05,1.090426
31/3/2018,1.25,9.99,7.992,6,H,2,3,2,1.83,2.12,1.15847
31/3/2018,9,1.33,0.147778,5,A,-2,-2,4,1.68,2.38,1.416667
31/3/2018,7,1.44,0.205714,4.33,A,-1,-3,3,1.62,2.55,1.574074
17/3/2018,3,2.7,0.9,3.1,A,-2,-4,2,2.42,1.67,0.690083
17/3/2018,2.5,3.1,1.24,3.29,A,-1,-5,3,2.23,1.76,0.789238
17/3/2018,1.83,5,2.73224,3.6,H,1,-1,3,2.05,1.93,0.941463
17/3/2018,1.19,9.99,8.394958,8,H,5,9,5,1.47,3,2.040816
12/3/2018,9.99,1.25,0.125125,6.5,A,-2,-6,2,1.53,2.75,1.797386
11/3/2018,6.5,1.55,0.238462,4.5,A,-3,-5,5,1.66,2.45,1.475904
11/3/2018,1.44,7.5,5.208333,5,H,3,3,3,1.56,2.75,1.762821
10/3/2018,2.54,3.2,1.259843,3.1,D,0,4,0,2.64,1.57,0.594697
10/3/2018,2.29,3.6,1.572052,3.2,A,-3,0,3,2.57,1.6,0.622568
10/3/2018,2.2,3.89,1.768182,3.2,H,2,-1,2,2.45,1.67,0.681633
10/3/2018,2.79,2.79,1,3.2,H,3,3,3,2.38,1.7,0.714286
10/3/2018,3,2.6,0.866667,3.25,A,-3,-4,5,2.26,1.74,0.769912
10/3/2018,2.75,2.75,1,3.39,H,1,0,3,1.98,1.97,0.994949
10/3/2018,1.3,9.99,7.684615,5.75,H,1,9,3,1.75,2.25,1.285714
5/3/2018,7,1.57,0.224286,4,A,-1,-4,5,2.05,1.92,0.936585
4/3/2018,4.2,1.9,0.452381,3.79,H,1,-1,3,1.86,2.11,1.134409
4/3/2018,1.61,6,3.726708,4.2,H,1,3,1,1.77,2.3,1.299435
3/3/2018,2.5,3.29,1.316,3.1,H,1,4,3,2.78,1.53,0.55036
3/3/2018,2.6,3,1.153846,3.25,H,3,6,5,2.42,1.69,0.698347
3/3/2018,2.14,3.89,1.817757,3.29,H,1,2,1,2.27,1.77,0.779736
3/3/2018,1.75,5.25,3,3.75,D,0,3,0,2.1,1.87,0.890476
3/3/2018,1.85,4.5,2.432432,3.75,D,0,1,2,1.82,2.14,1.175824
3/3/2018,1.19,9.99,8.394958,7.5,H,2,4,2,1.62,2.55,1.574074
3/3/2018,1.22,9.99,8.188525,7,H,2,1,2,1.45,3,2.068966
1/3/2018,4.5,1.72,0.382222,4,A,-3,0,3,1.53,2.75,1.797386
25/2/2018,2.29,3.5,1.528384,3.25,H,1,-2,3,2.16,1.81,0.837963
25/2/2018,7.5,1.5,0.2,4.5,A,-1,-1,1,1.8,2.21,1.227778
24/2/2018,2.14,4,1.869159,3.25,H,3,4,5,2.75,1.57,0.570909
24/2/2018,2.89,2.79,0.965398,3.1,D,0,-3,2,2.7,1.57,0.581481
24/2/2018,1.95,4.75,2.435897,3.29,A,-1,-4,3,2.63,1.59,0.604563
24/2/2018,2.25,3.5,1.555556,3.39,H,1,3,1,2.14,1.83,0.85514
24/2/2018,2.1,3.79,1.804762,3.5,D,0,1,4,2.01,1.95,0.970149
24/2/2018,1.72,5.25,3.052326,3.89,D,0,7,2,1.95,2,1.025641
24/2/2018,1.22,9.99,8.188525,7.5,H,3,8,5,1.48,3,2.027027
12/2/2018,1.36,8,5.882353,4.75,H,3,7,3,1.78,2.17,1.219101
11/2/2018,3.25,2.25,0.692308,3.2,H,3,2,5,2.41,1.68,0.697095
11/2/2018,5.5,1.61,0.292727,3.75,H,1,-3,1,2.07,1.87,0.903382
11/2/2018,4.2,1.8,0.428571,3.79,A,-2,0,2,1.76,2.3,1.306818
10/2/2018,2.37,3.25,1.371308,3,H,1,3,1,2.95,1.48,0.501695
10/2/2018,2.2,3.39,1.540909,3.2,D,0,-3,2,2.45,1.65,0.673469
10/2/2018,2.25,3.2,1.422222,3.25,H,2,1,4,2.35,1.71,0.72766
10/2/2018,2.5,2.79,1.116,3.29,H,2,0,2,2.05,1.91,0.931707
10/2/2018,2,3.5,1.75,3.6,H,1,5,1,1.54,2.68,1.74026
10/2/2018,1.19,9.99,8.394958,6.5,H,4,9,6,1.43,3.2,2.237762
5/2/2018,6.25,1.61,0.2576,4,H,3,5,5,1.93,2,1.036269
4/2/2018,2.04,4.2,2.058824,3.39,D,0,-2,2,2.2,1.77,0.804545
4/2/2018,2.1,3.6,1.714286,3.75,D,0,-3,4,1.64,2.45,1.493902
3/2/2018,2.35,3.7,1.574468,3,H,2,4,4,2.7,1.55,0.574074
3/2/2018,2.54,3.1,1.220472,3.2,A,-1,-2,5,2.43,1.67,0.687243
3/2/2018,1.8,5.25,2.916667,3.6,D,0,4,2,2.16,1.8,0.833333
3/2/2018,1.9,4.33,2.278947,3.7,H,1,4,3,1.91,2.06,1.078534
3/2/2018,9.99,1.28,0.128128,6,D,0,-4,2,1.73,2.28,1.317919
3/2/2018,1.16,9.99,8.612069,8.5,H,2,7,2,1.63,2.5,1.533742
3/2/2018,1.3,9.99,7.684615,5.75,H,4,5,6,1.61,2.54,1.57764
31/1/2018,2.2,3.89,1.768182,3.2,D,0,2,2,2.75,1.55,0.563636
31/1/2018,1.75,6,3.428571,3.5,D,0,1,2,2.45,1.65,0.673469
31/1/2018,3,2.62,0.873333,3.2,H,1,3,3,2.38,1.73,0.726891
31/1/2018,2.35,3.39,1.442553,3.29,H,2,3,2,1.98,1.96,0.989899
31/1/2018,2.25,3.39,1.506667,3.5,D,0,2,0,1.9,2.05,1.078947
31/1/2018,1.28,9.99,7.804688,6.5,A,-3,0,3,1.56,2.63,1.685897
31/1/2018,1.14,9.99,8.763158,9.99,H,3,9,3,1.48,2.89,1.952703
30/1/2018,3.1,2.54,0.819355,3.25,D,0,0,2,2.23,1.77,0.793722
30/1/2018,7,1.5,0.214286,4.59,H,2,0,4,1.83,2.15,1.174863
30/1/2018,9.99,1.3,0.13013,5.75,A,-3,-6,3,1.75,2.31,1.32
22/1/2018,9.99,1.3,0.13013,5.75,H,1,-2,1,1.73,2.3,1.32948
21/1/2018,5.75,1.64,0.285217,4.09,D,0,2,2,1.85,2.13,1.151351
20/1/2018,2.14,4,1.869159,3.2,D,0,-1,2,2.63,1.57,0.596958
20/1/2018,2.04,4.09,2.004902,3.39,H,2,3,2,2.3,1.73,0.752174
20/1/2018,6.5,1.61,0.247692,3.89,A,-4,-7,4,2.28,1.74,0.763158
20/1/2018,7.5,1.57,0.209333,3.89,A,-1,0,1,2.25,1.74,0.773333
20/1/2018,2,4,2,3.6,D,0,1,2,1.91,2.05,1.073298
20/1/2018,1.85,4.33,2.340541,3.89,H,2,2,2,1.8,2.19,1.216667
20/1/2018,1.5,7,4.666667,4.75,H,3,5,5,1.64,2.45,1.493902
20/1/2018,1.12,9.99,8.919643,9.99,H,2,5,4,1.33,3.75,2.819549
15/1/2018,1.22,9.99,8.188525,7,H,3,4,3,1.55,2.67,1.722581
14/1/2018,4.75,1.75,0.368421,4.2,H,1,2,3,1.55,2.62,1.690323
14/1/2018,3.1,2.29,0.73871,3.75,H,1,3,7,1.56,2.75,1.762821
13/1/2018,2.14,4.33,2.023364,3,H,2,3,2,3.14,1.45,0.461783
13/1/2018,2.62,3.1,1.183206,3.1,A,-3,-4,5,2.6,1.6,0.615385
13/1/2018,2,4.5,2.25,3.29,H,1,0,1,2.5,1.63,0.652
13/1/2018,1.95,4.5,2.307692,3.39,D,0,-1,2,2.45,1.65,0.673469
13/1/2018,2.5,3,1.2,3.39,D,0,0,4,2,1.92,0.96
13/1/2018,1.28,9.99,7.804688,6,H,4,10,4,1.75,2.25,1.285714
13/1/2018,1.3,9.99,7.684615,5.75,D,0,6,0,1.59,2.57,1.616352
4/1/2018,1.25,9.99,7.992,6,D,0,7,2,1.61,2.55,1.583851
3/1/2018,2.6,2.6,1,3.39,D,0,0,4,1.7,2.35,1.382353
2/1/2018,1.9,4.09,2.152632,3.39,H,1,2,3,2.45,1.65,0.673469
2/1/2018,1.9,4,2.105263,3.39,A,-1,-1,3,2.13,1.86,0.873239
2/1/2018,9.99,1.3,0.13013,4.75,A,-2,-4,2,1.83,2.2,1.202186
2/1/2018,1.12,9.99,8.919643,8.5,H,2,3,4,1.37,3.75,2.737226
1/1/2018,2.37,3.39,1.43038,3.2,D,0,-2,4,2.62,1.6,0.610687
1/1/2018,5.5,1.8,0.327273,3.5,A,-2,-6,2,2.44,1.7,0.696721
1/1/2018,2.29,3.5,1.528384,3.29,A,-1,-2,1,2.14,1.85,0.864486
1/1/2018,1.66,6,3.614458,3.79,H,3,4,3,2.07,1.91,0.922705
1/1/2018,7.5,1.5,0.2,4.5,A,-1,-1,3,1.85,2.08,1.124324
31/12/2017,5,1.72,0.344,4,D,0,-1,2,1.88,2.07,1.101064
31/12/2017,9.99,1.28,0.128128,6.5,D,0,-3,0,1.47,3,2.040816
30/12/2017,2.37,3.5,1.476793,3.1,D,0,-3,0,2.86,1.5,0.524476
30/12/2017,2.14,4,1.869159,3.2,D,0,-1,0,2.58,1.6,0.620155
30/12/2017,2.37,3.29,1.388186,3.29,H,1,6,3,2.25,1.8,0.8
30/12/2017,1.66,6,3.614458,3.79,A,-1,0,3,2.14,1.83,0.85514
30/12/2017,1.36,9,6.617647,5.5,D,0,0,0,1.81,2.15,1.187845
30/12/2017,1.16,9.99,8.612069,8.5,H,5,11,5,1.5,2.85,1.9
30/12/2017,1.3,9.99,7.684615,6,H,1,5,3,1.43,3.2,2.237762
28/12/2017,4.5,1.8,0.4,4,A,-1,-7,5,1.67,2.38,1.42515
27/12/2017,9.99,1.25,0.125125,6.75,A,-1,-4,1,1.48,3,2.027027
26/12/2017,2.54,3.1,1.220472,3.2,D,0,0,0,2.65,1.6,0.603774
26/12/2017,2.5,3.2,1.28,3.2,D,0,1,2,2.4,1.67,0.695833
26/12/2017,2.79,2.75,0.985663,3.29,D,0,5,6,2.2,1.8,0.818182
26/12/2017,2.54,2.87,1.129921,3.5,H,1,-4,3,1.82,2.16,1.186813
26/12/2017,1.25,9.99,7.992,6.5,D,0,4,4,1.85,2.17,1.172973
26/12/2017,1.36,9.99,7.345588,5.25,H,3,1,7,1.75,2.28,1.302857
26/12/2017,1.19,9.99,8.394958,7.5,H,2,7,2,1.75,2.38,1.36
26/12/2017,1.16,9.99,8.612069,9,H,5,5,5,1.45,3.1,2.137931
23/12/2017,2.29,3.5,1.528384,3.25,H,2,-2,4,2.45,1.65,0.673469
23/12/2017,3.29,2.45,0.744681,3.2,D,0,-3,2,2.5,1.65,0.66
23/12/2017,2.62,3,1.145038,3.2,H,1,2,1,2.31,1.71,0.74026
23/12/2017,2.1,3.89,1.852381,3.39,A,-1,2,5,2.25,1.76,0.782222
23/12/2017,1.61,6.5,4.037267,3.89,D,0,3,2,2.15,1.82,0.846512
23/12/2017,6,1.66,0.276667,3.89,D,0,-8,0,2.15,1.85,0.860465
23/12/2017,7,1.55,0.221429,4.2,A,-3,-6,3,2.11,1.87,0.886256
23/12/2017,4.5,1.9,0.422222,3.6,D,0,-3,4,2.02,1.93,0.955446
